ID,Pos,Cell_Centroid_X,Cell_Centroid_Y,Cell_Area,Nuc_Area,Mem_Area,Cyt_Area,Median_Cell_BCAT,Median_Nuc_BCAT,Median_Mem_BCAT,Median_Cyt_BCAT,Median_Cell_CC3,Median_Nuc_CC3,Median_Mem_CC3,Median_Cyt_CC3,Median_Cell_CD44V6,Median_Nuc_CD44V6,Median_Mem_CD44V6,Median_Cyt_CD44V6,Median_Cell_COX2,Median_Nuc_COX2,Median_Mem_COX2,Median_Cyt_COX2,Median_Cell_DAPI,Median_Nuc_DAPI,Median_Mem_DAPI,Median_Cyt_DAPI,Median_Cell_ECAD,Median_Nuc_ECAD,Median_Mem_ECAD,Median_Cyt_ECAD,Median_Cell_KI67,Median_Nuc_KI67,Median_Mem_KI67,Median_Cyt_KI67,Median_Cell_LC3A,Median_Nuc_LC3A,Median_Mem_LC3A,Median_Cyt_LC3A,Median_Cell_LYZ,Median_Nuc_LYZ,Median_Mem_LYZ,Median_Cyt_LYZ,Median_Cell_MMP7,Median_Nuc_MMP7,Median_Mem_MMP7,Median_Cyt_MMP7,Median_Cell_MUC2,Median_Nuc_MUC2,Median_Mem_MUC2,Median_Cyt_MUC2,Median_Cell_NAKATPASE,Median_Nuc_NAKATPASE,Median_Mem_NAKATPASE,Median_Cyt_NAKATPASE,Median_Cell_PCAD,Median_Nuc_PCAD,Median_Mem_PCAD,Median_Cyt_PCAD,Median_Cell_PCK26,Median_Nuc_PCK26,Median_Mem_PCK26,Median_Cyt_PCK26,Median_Cell_PCNA,Median_Nuc_PCNA,Median_Mem_PCNA,Median_Cyt_PCNA,Median_Cell_PEGFR,Median_Nuc_PEGFR,Median_Mem_PEGFR,Median_Cyt_PEGFR,Median_Cell_PERK,Median_Nuc_PERK,Median_Mem_PERK,Median_Cyt_PERK,Median_Cell_SMAD4,Median_Nuc_SMAD4,Median_Mem_SMAD4,Median_Cyt_SMAD4,Median_Cell_SURVIVIN,Median_Nuc_SURVIVIN,Median_Mem_SURVIVIN,Median_Cyt_SURVIVIN,Median_Cell_VILLIN,Median_Nuc_VILLIN,Median_Mem_VILLIN,Median_Cyt_VILLIN
779,3,1680,1367,497,55,189,253,961,0,1852,491,0,774,0,0,1125,1036,809,1346,3495,3537,3362,3547,2482,17062,2479,2221,568,2258,0,800,413,601,253,444,7859,6648,7771,9221,3955,3407,3906,4695,2055,2762,1634,2130,571,602,575,565,0,0,0,0,890,740,703,1011,156,262,202,105,1163,1511,855,1209,439,345,436,515,0,0,0,0,2730,2294,2338,3201,149,727,0,178,0,0,430,0
780,3,1692,2374,630,13,373,244,0,0,0,0,33,35,34,31,227,353,219,241,3662,2192,3958,3222,1954,14896,1953,1841,117,157,105,141,64,39,46,87,1038,1005,1028,1079,1145,936,1074,1417,649,447,657,652,4271,3794,3604,6015,126,85,121,138,960,885,952,970,148,141,144,156,858,647,897,850,181,146,175,198,0,0,0,0,526,492,529,525,41,1,42,41,0,0,0,0
781,3,1695,1292,1903,641,412,850,1290,906,1630,1449,78,81,71,77,1732,1639,1708,1855,4458,3807,4286,5191,3668,25368,2161,2472,413,458,417,370,1169,1114,1142,1229,9787,9558,9899,9896,7077,6546,6593,7817,582,591,555,594,883,903,869,876,822,1020,777,656,2155,1883,2610,2201,255,242,266,262,932,811,749,1152,902,882,897,919,206,233,176,191,4068,4177,3665,4021,253,502,181,207,287,279,304,283
782,3,1678,2920,331,135,141,55,3108,3185,3303,2525,114,108,146,76,1119,1292,966,825,3364,3131,3808,2928,12236,16191,5807,7751,1966,1913,2383,1758,1494,2316,1169,848,8628,9193,9061,7668,3079,3687,2657,2652,666,886,488,413,1585,2203,1311,1211,5018,4348,6010,5319,8075,7112,10371,8162,2514,2419,2808,2136,2184,3914,871,1000,1790,1946,1577,1371,1100,1589,917,775,3703,4083,3780,3179,2890,4643,1101,1228,866,905,822,699
783,3,1694,1210,514,271,194,49,8992,7186,11425,9494,200,227,185,0,1852,1815,1918,1890,8791,9750,7310,7225,18065,26992,9895,5501,8521,5161,11587,8679,2896,2795,3199,3775,18711,19049,18253,18226,10024,11500,7175,7062,794,832,762,682,7047,7332,6959,6172,10567,6146,14452,11419,7185,6067,9140,7508,2099,1846,2542,1956,802,698,945,823,2776,2515,3289,2837,565,656,473,397,8610,9322,7868,8322,617,1091,367,368,458,379,547,596
784,3,1680,1929,477,252,160,65,7863,8947,5611,3025,94,174,31,0,1755,1964,1261,1062,3973,5610,3045,2091,16702,25648,8221,7352,3843,4113,4153,1925,1562,1989,956,663,11998,15722,9219,6078,5447,5515,5473,3868,536,934,265,122,1402,1341,1777,1370,3770,3133,6249,2710,6274,6923,5169,3578,1821,2507,1328,728,1176,1569,521,369,1752,2021,1425,883,629,934,231,126,5253,7699,3647,2364,1058,1857,474,434,408,452,391,348
785,3,1703,2725,1469,424,477,568,9335,7059,10934,9183,69,87,61,63,1481,1328,1607,1531,5757,5056,7417,5788,4555,27763,3140,3581,7606,6452,9125,7225,6400,13101,4898,5207,13346,12154,14519,13714,20684,18681,20738,22891,693,544,860,712,10475,10181,9831,11171,9456,6216,10957,9480,10163,8259,11558,9858,4496,3208,5894,4434,955,1140,956,849,3281,2486,3962,3284,1050,1417,852,952,5594,5471,6005,5638,1284,4713,780,995,560,545,568,576
786,3,1693,1123,833,13,313,507,2034,3831,2496,1833,21,195,22,18,558,744,589,539,1177,1161,1307,1130,1178,16710,1148,1193,2547,5148,2825,2336,988,2922,1084,936,4794,7015,5410,4632,3181,3889,3040,3221,120,0,140,102,11033,10424,11089,11033,3331,6610,3708,3157,2958,3989,3613,2641,431,744,477,417,130,146,161,106,594,927,631,567,42,170,50,34,2004,2884,2134,1943,50,401,60,41,96,104,102,93
787,3,1712,1520,5489,624,834,4031,1406,1829,1749,1317,27,99,21,14,1626,1525,1668,1650,3433,3291,3600,3433,1592,23918,1667,1526,258,584,291,217,911,1167,993,853,7786,8620,9026,7429,5603,5857,5821,5482,453,533,538,419,680,691,701,673,326,471,467,285,2073,2820,2356,1952,246,204,279,247,683,654,791,661,962,1900,1281,867,126,356,187,92,2666,4951,3403,2395,180,497,180,160,214,281,224,204
788,3,1689,1610,776,614,130,32,8192,7605,10621,10515,111,112,96,245,1862,1820,2028,1681,4691,4644,5049,5125,30159,30686,27941,30201,5582,5214,7857,7389,2579,2530,2424,4484,13593,13422,14389,14278,7771,7800,7694,8245,712,721,637,834,1348,1361,1204,1488,6467,5613,11170,9837,6636,6233,9948,10569,1158,1112,1332,1891,1291,1283,1272,1473,5285,4814,7076,8097,638,640,628,649,5327,5241,5684,6329,1080,1163,771,1025,434,425,496,590
789,3,1683,1637,376,231,119,26,6582,6157,7984,5887,44,67,18,0,1248,1206,1319,1169,3296,3116,3872,2718,15741,18359,7570,20201,4956,4696,5891,3963,3570,4159,2302,4704,10352,10210,11296,8004,9139,8879,9387,9946,472,492,418,492,7840,7235,8268,14413,7236,6970,9678,6204,6494,6184,7703,5928,1076,1044,1208,814,990,1087,811,877,5136,4936,5838,4754,421,460,385,306,3889,3881,4063,3351,621,732,371,752,409,416,409,390
790,3,1680,1613,75,70,5,0,8032,7938,14317,0,71,81,0,0,1928,1908,2311,0,6838,6827,7235,0,21621,21993,17872,0,5147,5107,11396,0,2566,2602,2189,0,17244,17154,17396,0,10969,10936,11206,0,738,742,699,0,2647,2701,2092,0,5004,4722,10735,0,5659,5571,10787,0,1295,1277,1627,0,1062,1058,1161,0,3124,3099,7154,0,661,665,544,0,6357,6320,7155,0,827,847,621,0,453,441,616,0
791,3,1706,2578,1325,641,331,353,10804,9712,13450,13915,275,247,218,385,2042,1990,2211,1999,6880,6552,7532,7217,12889,27743,4647,6113,8504,7203,10899,10804,2553,2558,2632,2524,16259,14859,18221,18794,5016,4499,6478,6131,1081,1027,1318,1037,1328,1285,1368,1416,9543,7035,12987,11793,11976,10576,14288,14386,4087,3656,5177,5862,1329,1262,1497,1328,2962,2780,3160,3125,1830,2296,1243,1558,7654,7090,8136,8136,946,1556,600,657,598,542,581,809
792,3,1691,2559,218,33,149,36,5046,8575,1676,5227,64,83,51,115,1570,1711,1508,1588,4033,4974,3823,4302,5323,10826,4919,4823,6550,7306,5423,6749,1355,1649,1343,1187,10958,11990,10328,9713,5702,5788,5648,5596,2828,2247,3193,2834,990,984,1006,978,8039,9773,7211,7411,9706,9996,9733,9449,740,699,781,727,1758,1752,1763,1765,1388,1709,1296,1351,605,690,610,524,5631,6860,5376,5064,411,560,369,347,0,0,0,0
793,3,1694,1571,991,502,226,263,4472,5701,3873,1852,95,109,100,46,1792,2052,1699,1279,4877,6008,4218,2564,10560,17903,2471,2809,3041,3973,2634,1622,1202,1394,1103,640,12915,14045,12447,8085,6809,8301,6165,3644,443,574,397,209,895,918,981,769,4279,5086,3532,2000,4516,5273,4348,3145,919,1138,970,415,755,909,682,328,3507,4199,3463,1431,370,527,353,120,4959,5359,5052,3053,510,793,258,227,294,324,306,215
794,3,1713,1249,1001,222,326,453,3177,5116,3493,1884,96,304,74,54,944,1593,993,718,3300,5085,3495,2345,20541,32724,10816,16585,3042,4495,4094,1885,1928,2188,1781,1711,12005,17812,12837,8427,8321,6878,8773,8677,488,895,436,385,17443,8217,18133,19963,3457,5409,5762,2096,3049,4354,3450,2042,754,976,888,570,419,960,387,296,1408,2640,1529,966,392,939,290,301,3784,6549,3910,2602,536,2116,334,469,212,285,221,166
795,3,1686,2905,120,69,50,1,2820,1518,6012,5475,153,153,139,172,1253,1169,1579,2078,2980,2311,5870,5737,20186,20261,20016,21360,1983,1068,4233,3955,1981,1659,2313,2115,9460,7437,13569,13909,4289,4110,4508,4779,716,559,944,803,2304,1840,2778,3673,3976,1726,9011,9118,7525,4232,13107,12955,3570,2317,5718,5150,3306,3281,3367,3486,1835,1378,2771,2652,1723,1558,1976,2209,4086,3347,5464,5816,4532,5180,3551,4698,899,838,1067,1164
796,3,1707,2938,632,342,197,93,3920,3913,4434,3152,278,341,206,186,1933,2151,1839,1551,8304,9629,6655,4738,27547,31129,8559,8359,2545,2572,2878,2093,2436,2357,2427,2996,16233,16942,16304,13842,4496,4178,5269,7041,1188,1540,908,778,2089,1448,5270,7775,6217,6479,7091,3099,9955,10488,10178,5880,4705,3679,6310,6181,1165,1530,997,966,2112,2332,1978,1624,2906,4216,2261,1778,7606,7984,7698,6153,7270,10789,1911,1489,810,821,841,655
797,3,1719,1338,2027,359,485,1183,1072,1061,1013,1096,59,90,47,51,1531,1479,1565,1531,3973,4605,3770,3852,1902,16691,1740,1763,174,264,142,156,964,1053,963,928,8695,8396,9186,8567,6356,10226,5423,5771,489,612,445,472,714,719,733,703,447,377,453,475,2005,2080,1899,2017,208,160,218,215,710,773,685,704,793,911,764,750,202,295,178,186,3688,3998,3557,3457,190,716,167,163,278,218,262,295
798,3,1720,1709,2307,660,439,1208,5668,10117,10168,2790,83,199,164,27,1218,2005,1568,782,3884,5574,5588,2588,2831,35400,2482,1463,4988,7075,9405,2486,2201,4702,2301,993,12252,16040,17037,8215,15105,13100,18314,14622,380,878,545,187,11615,1386,11006,15866,4762,7841,9401,2439,4909,6513,8050,3158,1389,1671,2156,852,556,1400,762,293,3855,5874,5730,2049,347,812,470,90,4110,6541,5569,2544,283,2080,327,122,458,613,599,309
799,3,1688,2893,122,67,47,8,1222,1295,1193,967,110,123,86,78,1158,1330,949,700,2257,2472,2032,1984,14821,17223,5757,11109,901,1039,1203,675,1390,1692,948,819,6470,6859,6276,5189,3191,3671,2755,2592,505,594,337,192,1089,1070,1136,1016,1397,1584,1244,991,3804,4161,4200,3119,2267,2287,2498,1786,1923,2416,881,913,1238,1319,1074,981,1178,1422,672,645,2875,2953,2787,2505,3774,5222,1378,1398,845,965,620,586
800,3,1692,1592,57,40,17,0,8249,8641,8142,0,119,107,157,0,2255,2385,2011,0,5733,6103,5065,0,28401,25244,30746,0,6030,6107,5964,0,1964,2035,1721,0,14516,15291,13359,0,6692,7618,5775,0,700,693,790,0,1024,1024,1128,0,6746,6390,8530,0,7000,6635,7676,0,1121,1134,1065,0,1064,1029,1183,0,5132,5050,5199,0,422,445,319,0,6301,6532,5565,0,816,764,958,0,398,356,451,0
801,3,1712,2879,803,614,172,17,3431,3009,8143,6147,235,232,239,238,2216,2223,2223,1329,4532,4184,6176,4185,30951,33231,19145,15411,1848,1469,5411,4436,9891,10844,5656,3697,13564,13053,18385,14416,4531,4663,4154,3821,1553,1619,1232,1066,1210,1202,1227,1453,2329,1727,6838,6784,5366,4796,11404,11686,2473,1944,6888,6489,7164,8768,2455,2864,2458,2298,4689,3508,2482,2696,2061,1857,6210,5949,8112,6629,10805,12668,3947,2518,1072,1030,1275,1140
802,3,1735,1746,2347,585,550,1212,9242,8429,10416,8946,115,183,91,81,2031,2454,1727,1888,6583,5787,6778,7120,2931,34785,2308,2579,8165,6272,9683,8182,2359,2232,2325,2492,20599,19501,20577,21047,18380,15601,18819,20501,788,880,662,794,3143,1110,4301,4405,9605,7755,10658,9996,6262,5865,8230,6087,2315,1693,2844,2507,942,1089,917,886,6402,5490,7325,6432,666,940,617,553,7229,8161,6570,6968,402,1712,300,328,629,544,667,639
803,3,1699,1407,1075,94,520,461,1327,0,1413,1910,0,0,0,0,7,0,413,0,4034,4414,3893,4075,3520,7280,3249,3222,0,0,0,0,0,0,175,0,7370,3470,8277,8446,4172,2617,4424,4429,3762,6404,3592,3398,429,10,480,430,0,0,0,0,780,0,1081,759,213,444,252,1,1818,3134,1734,1646,669,236,726,1083,0,0,0,0,1662,0,2652,2392,0,0,0,0,0,0,30,312
804,3,1700,2549,119,53,66,0,0,0,0,0,0,0,0,0,633,548,809,0,4373,4951,3974,0,7828,8961,6411,0,1214,1178,1240,0,535,530,543,0,7570,7640,7262,0,4237,4129,4252,0,4637,6959,3331,0,674,614,705,0,1286,1144,1296,0,4162,3735,5255,0,471,438,512,0,2598,4028,1832,0,447,413,470,0,467,481,269,0,3941,3599,4374,0,194,183,197,0,0,0,0,0
805,3,1695,2925,81,18,63,0,9244,8524,9471,0,191,174,206,0,2223,2082,2269,0,5397,5367,5397,0,20991,21103,20809,0,6563,5920,6617,0,3736,3681,3736,0,17906,18205,17569,0,3772,3860,3762,0,1081,780,1167,0,1247,1203,1257,0,11351,10603,11697,0,15096,12672,15635,0,5157,4618,5458,0,3862,3870,3811,0,3823,3728,3903,0,1975,1895,1978,0,7862,8438,7704,0,5153,5364,4926,0,1596,1469,1630,0
806,3,1718,1026,1937,98,692,1147,906,7226,2906,648,31,113,30,30,495,1110,555,462,1078,3047,1453,932,816,38354,961,744,969,6838,3345,589,521,8207,891,403,3206,11546,4696,2852,2906,8813,3703,2609,75,593,121,50,11214,3837,10507,11410,1237,9621,5429,657,1961,6672,3686,1734,270,788,583,200,149,1154,195,113,362,2072,641,306,0,941,25,0,1549,5058,1874,1429,21,1895,44,10,68,357,155,33
807,3,1700,1895,375,95,207,73,3620,4883,2750,4677,93,193,31,131,1203,1577,880,1177,4349,7210,2654,4165,6348,28440,3388,6448,3444,4167,2431,4170,3022,10919,1140,3449,9804,12341,7547,11227,4441,6028,3568,4703,303,558,187,251,2217,2313,2107,2326,3676,4210,3018,4286,4292,5447,3600,4555,607,585,523,742,802,2294,459,816,1983,2305,1546,2249,253,330,166,251,3507,4723,2730,3757,766,2762,313,891,404,485,357,465
808,3,1712,2908,803,464,220,119,6074,5495,8148,5392,262,268,267,233,2598,2537,2705,2643,7088,6636,7534,8742,14254,18579,7158,3633,3837,3437,5205,3070,4771,6243,3861,4110,20400,18948,22415,23025,4005,4121,3901,3565,1403,1505,1255,1291,1253,1289,1268,1137,5010,4717,8061,3618,7968,7650,10475,6819,5610,5232,6905,5521,3098,6045,2100,1463,3371,3092,4365,3300,2173,2228,2120,2075,10160,9546,10920,11791,2732,4044,1766,1344,1280,1232,1457,1246
809,3,1739,2614,1546,21,618,907,7305,13657,11328,5941,58,307,108,30,1097,2450,1386,968,3274,8365,4627,2840,1391,24605,1667,1246,5700,11326,9034,4537,1765,2600,2237,1530,10414,20803,14468,8674,12640,5147,13976,11953,413,530,545,364,6721,1453,6749,6795,7279,11353,10627,6292,10084,13853,12473,8999,4086,5331,5205,3404,557,1167,676,494,2260,3837,2737,1985,434,2299,644,346,4190,9864,5660,3696,311,1685,352,286,497,591,551,468
810,3,1698,2899,142,83,59,0,5728,5235,6914,0,263,262,267,0,2366,2317,2418,0,8467,8253,8873,0,18088,18948,15627,0,3948,3380,4676,0,2704,2692,2722,0,19908,18515,20655,0,5158,5348,4890,0,1303,1299,1307,0,2024,2061,1928,0,7121,6356,8351,0,10248,8892,11577,0,6430,6241,7013,0,3429,3692,2799,0,2967,2786,3503,0,2309,2349,2261,0,9635,8551,10432,0,3261,4195,2963,0,1293,1221,1368,0
811,3,1705,1174,454,14,300,140,7513,9039,6883,7970,179,211,184,170,847,1628,783,996,3248,9572,2949,3760,1433,11402,1376,1552,7025,7575,6781,7112,2872,3717,2574,3086,9362,20774,8504,13357,3716,7463,3575,3834,199,798,198,151,9903,5452,10215,8129,9673,8851,9922,9832,6958,7476,6230,7323,883,2282,819,1029,302,999,262,371,1529,2770,1316,2020,167,582,144,192,3675,8538,3231,4645,121,689,112,123,272,376,225,347
812,3,1719,1603,1346,832,191,323,6948,7732,4071,4120,114,153,54,26,1961,2106,1767,1516,6333,7223,4002,4063,22508,32119,1774,1865,4420,4661,3592,3007,1712,1906,1163,917,16368,17330,12379,12579,8766,10115,7480,6638,700,908,367,311,1753,1292,3623,4471,5097,5157,5164,4675,5939,6202,4978,4727,1409,1605,877,915,1079,1252,594,486,3214,3510,3309,2688,495,629,266,265,6433,6898,4721,4657,800,1221,232,213,415,490,307,298
813,3,1736,2841,2762,934,699,1129,7685,8637,7866,5340,246,343,210,185,2648,2926,2637,1915,7475,8206,6950,5754,8159,25629,3548,5030,5204,5805,5648,3815,4633,10681,4337,2854,21029,21267,23421,18343,7772,9745,7181,6666,1441,1969,1053,947,4460,4936,3585,4466,7415,8047,8084,5700,10527,10681,11675,9544,8707,10708,9990,6952,2280,5968,1514,1562,4154,4698,4084,3322,2674,3386,2212,1766,9856,9960,10979,8426,1977,9046,1202,1200,1324,1418,1305,1051
814,3,1754,366,2473,666,669,1138,5370,5202,6716,5137,68,116,80,27,697,1217,651,558,7275,9444,7178,5369,1685,32057,1728,1411,4349,4185,5565,4105,1939,2090,1852,1781,10121,12091,10530,9113,5167,8066,4866,4315,414,741,354,285,11529,2014,12483,12680,7601,7087,10089,7034,6230,6410,7634,5896,1268,1046,1518,1267,472,748,449,349,611,733,607,536,184,453,160,107,2837,3902,2709,2358,99,1146,73,36,334,396,328,301
815,3,1728,2229,2206,291,669,1246,1976,4455,1616,1613,45,145,43,31,737,994,730,687,1532,4476,1394,1364,1095,33003,972,1021,1002,3929,942,715,432,3369,322,365,2364,8802,2275,2101,2766,12006,2795,2440,163,529,128,141,2691,2669,2007,3253,1528,4163,1260,1053,2319,5590,2177,1927,268,618,271,232,489,792,437,448,473,995,426,422,48,789,34,27,1130,3489,1094,992,130,1335,106,98,124,399,110,98
816,3,1714,1403,546,135,218,193,960,0,1252,1550,0,0,2,0,910,1047,856,862,4299,4036,4542,4213,5121,7896,4410,5000,0,0,1,0,191,176,250,140,3649,3788,3717,3538,1474,1618,1538,1350,5425,6175,5211,5304,415,414,431,410,0,0,0,0,1110,1067,1216,1079,198,194,202,191,2546,2704,2542,2429,0,0,0,0,0,0,0,0,1612,1655,1672,1537,48,28,53,51,0,0,0,0
817,3,1718,2032,740,365,259,116,8212,6038,11059,7795,77,98,50,78,1899,1884,2084,1648,4304,4055,5297,3590,16553,26932,3795,2861,6273,5215,8001,6057,2856,3270,2424,2086,13358,12860,15096,11743,5658,5431,5850,6176,796,850,794,394,1153,1075,1271,1249,5386,4071,8496,5907,7460,6138,10125,6634,1516,1138,2325,1533,1621,1622,1707,1301,3541,3716,4143,1869,739,884,678,314,5825,5564,7153,4792,1028,1566,561,469,467,419,489,525
818,3,1713,1265,243,90,119,34,8713,8515,9039,9293,297,306,279,261,1876,1891,1836,2043,11831,13610,9928,12293,9916,21851,5678,6269,7973,7249,9313,8105,2248,2295,2161,2431,26886,27887,25698,32481,5867,5805,5991,5948,699,723,651,758,7630,7280,8197,7814,8489,7702,10042,9654,6132,5950,6329,6673,3119,3509,2827,3358,661,705,625,727,3438,2594,3468,4169,690,734,671,657,11039,11633,9877,12536,482,675,360,472,399,396,386,427
819,3,1712,1979,290,2,155,133,6230,10113,6213,6241,97,0,85,107,1781,2293,1773,1781,2812,4122,2871,2742,1866,14762,1957,1806,2869,7432,2863,2901,1322,3564,1455,1240,7940,13641,8069,7867,4736,15969,4797,4627,335,714,357,298,2091,1633,2054,2152,3840,8673,4045,3714,4987,9764,5101,4658,521,910,526,489,1240,1361,1228,1256,1332,5609,1328,1386,238,988,273,205,3508,5874,3669,3415,310,1266,344,251,353,495,353,352
820,3,1710,1214,153,120,33,0,6509,5683,10575,0,96,46,265,0,1460,1405,1695,0,6009,5385,7285,0,16085,16316,13522,0,6726,5383,11528,0,4600,4900,3452,0,14643,13897,18264,0,6776,6678,8133,0,641,640,673,0,11815,12035,9623,0,8535,6951,12894,0,6529,6069,8482,0,1654,1468,2574,0,1056,1060,1016,0,2412,2110,3201,0,394,353,487,0,6217,5699,7548,0,593,604,531,0,388,332,447,0
821,3,1729,1315,1088,290,290,508,846,1055,1014,690,63,79,71,56,1223,1320,1296,1120,2804,3759,2986,2383,1904,13318,1778,1585,215,330,232,169,837,1133,930,684,7296,11347,7479,6142,4034,4502,4321,3627,351,489,378,295,733,787,719,708,326,389,379,269,1954,2422,1999,1637,200,181,209,208,559,737,608,462,645,898,676,530,99,283,102,50,3173,4818,3332,2293,179,687,140,120,223,241,231,204
822,3,1731,2552,1055,364,302,389,4179,4031,4462,4406,68,98,55,49,1004,1187,893,839,4293,4885,3777,4051,3846,23129,1777,1413,3075,3305,3674,2666,1091,1304,737,826,8329,8780,6954,7581,3112,3464,3540,2628,695,862,651,545,986,1046,949,946,3881,3617,5182,4173,6288,5985,8432,6357,1465,1482,1206,1669,856,1067,808,662,1304,1572,1122,1045,1159,1611,609,685,3895,4207,3127,3289,407,1043,239,221,254,226,257,271
823,3,1742,1373,2997,554,495,1948,1258,2090,1183,1151,57,145,21,45,1438,1411,1360,1465,3548,3271,3904,3559,1776,20752,1780,1587,106,176,71,99,925,1014,816,918,9500,11392,10174,8252,5545,7039,5021,5411,569,1059,640,509,683,692,686,680,228,0,152,305,2014,2158,2139,1877,221,249,237,212,753,751,837,739,891,1159,873,793,253,639,205,190,3888,6598,3941,2883,168,561,139,140,268,435,185,264
824,3,1744,2923,1367,839,321,207,5962,4412,8527,6936,254,245,265,267,2498,2345,2699,2750,6887,6398,7486,8278,17247,20535,5346,3288,3671,2813,5316,4076,3785,3519,3789,4630,20151,17377,22798,24072,4127,4311,4013,3768,1366,1388,1212,1448,1711,1524,2037,1851,5102,4048,8411,5396,8297,6732,11407,9126,5552,4408,7734,6500,2799,4077,1531,1617,3059,2681,3653,3217,2113,2053,2212,2200,9229,7843,10900,11444,3463,6104,1225,1055,1147,1019,1381,1311
825,3,1727,2062,1243,226,553,464,7698,5659,9301,7768,58,80,63,47,1859,1585,1978,1888,6302,8970,4928,6236,3701,19553,3379,3281,5686,4211,6676,5615,1717,1660,1787,1676,14955,15350,14905,14359,7470,12740,5886,6111,694,844,578,714,1303,1099,1345,1379,6312,4135,7871,6090,6961,5546,8239,6854,1785,1499,1858,2104,1175,1081,1237,1182,1921,1631,2212,1959,598,988,488,553,7159,7362,6866,7250,571,1737,488,484,484,453,469,511
826,3,1727,2096,807,492,214,101,5444,5140,7371,5596,61,73,27,63,1464,1488,1555,1290,3017,3072,3327,2276,14961,19667,3901,7176,3810,3726,5070,3520,1618,1743,1419,1028,6850,7112,8520,5343,9323,9726,9663,5508,433,462,387,344,1352,1157,1632,2454,5074,4733,8203,6171,5406,5086,7838,6509,606,563,1040,547,1331,1468,1191,838,1516,1500,1703,1323,316,357,281,162,3450,3526,4222,2514,744,1039,368,357,358,367,341,316
827,3,1750,1651,2253,1171,426,656,8325,9644,5609,4310,199,285,63,18,1969,2036,1847,1796,6285,7479,3757,3901,16181,31301,2762,3232,5699,6248,4650,4345,1780,2014,1269,1010,15482,16648,12337,11564,8218,13851,6618,5942,689,881,399,409,1557,1508,2328,1560,7680,8239,8147,6343,6472,7092,5926,5112,1613,2002,1075,848,947,1158,649,595,3982,4328,4081,2642,424,579,342,194,5913,6392,4749,4262,844,1719,307,372,534,648,409,405
828,3,1719,1276,96,24,62,10,8053,8771,8193,7068,181,123,204,172,1746,1742,1717,1903,5893,6370,5869,4820,7571,9352,7057,6784,6622,6631,7000,6324,1814,1865,1804,1723,20361,21735,20148,19802,4884,5509,4841,4342,661,884,597,659,1810,2040,1664,1568,7764,7160,8412,7515,6422,6412,6585,6180,2291,2571,2072,2528,786,899,758,723,4587,4513,4720,4514,679,761,639,665,7151,8206,7080,6664,401,487,336,296,382,376,386,396
829,3,1723,1634,123,120,3,0,7629,7602,10546,0,143,146,38,0,1412,1410,1718,0,4095,4085,5273,0,25672,25829,12196,0,3651,3640,7345,0,1432,1434,1339,0,13013,12985,13453,0,7889,7883,10653,0,627,627,572,0,2169,2160,2909,0,5746,5690,19835,0,6142,6135,8941,0,1076,1072,1162,0,939,944,908,0,2051,2045,3663,0,389,386,460,0,5208,5210,5199,0,1183,1187,439,0,430,431,310,0
830,3,1741,1958,956,739,174,43,7399,7289,11802,4636,127,132,127,78,2305,2313,2499,1573,5067,5152,5300,2303,26364,29352,7281,9710,5144,5119,6634,3346,2028,2049,2082,1169,14800,15033,14457,6952,5450,5436,6469,4094,820,857,642,359,1239,1146,1644,1507,4700,4392,8760,3743,6854,6776,9234,4592,904,918,977,465,1820,1854,1834,907,4631,4694,5462,2127,788,868,460,258,6363,6453,6466,3195,1475,1671,638,523,526,560,465,305
831,3,1733,1213,328,67,165,96,3524,4891,2124,3164,25,73,13,0,629,778,593,577,2468,3418,1619,1893,1545,14029,1149,1256,3078,4565,1411,2408,1633,3824,1095,1176,8435,10503,6309,6906,5711,6203,5120,5769,199,497,149,165,13725,12764,13886,13831,5196,7511,3026,4596,3708,4760,2688,3143,1002,1355,777,866,251,609,185,213,1054,1541,707,888,59,222,26,29,2951,3891,2336,2608,108,377,56,97,113,216,90,91
832,3,1725,2867,117,13,94,10,8619,8013,8926,7392,365,364,361,400,3603,3849,3603,3522,11040,12907,10903,10329,10562,13101,10810,8780,5672,4942,5979,5481,4292,4135,4329,4258,28360,29941,28169,28688,5032,5374,4959,4906,1872,2118,1868,1664,1947,2421,1824,1984,8193,7849,8399,7013,11304,11456,11384,10126,9325,9112,9411,8460,2699,2992,2674,2413,5863,5233,6078,5469,3266,3293,3181,3452,13966,14847,13687,14302,2836,2614,2932,2640,1548,1457,1597,1410
833,3,1760,1483,3383,265,704,2414,1705,605,1593,1833,0,0,0,0,499,36,203,629,3825,3507,3834,3854,2383,11148,2340,2284,0,0,0,0,455,58,336,544,11391,10510,10092,11684,5084,3941,5481,5185,1306,1893,943,1352,605,624,649,597,2067,0,1780,2254,1100,218,461,1377,157,0,272,160,1112,1147,1118,1110,1317,803,1233,1371,0,0,0,0,3794,2242,2933,4235,0,0,0,0,223,0,237,254
